id,connectsWith,hasConnectionsWith
324774,[],[636823769]
324775,[],[]
324776,[],[]
324777,[328428],[]
324778,[],[]
324779,[],[]
324780,[328429],[]
324781,[],[]
324782,[],[]
324783,[],[]
324784,[],[]
324785,[],[]
324786,[],[]
324788,[],[]
324789,[],[]
324791,[],[]
324792,[],[]
324793,[],[]
324795,[],[]
324797,[],[]
324798,[],[]
324800,[],[]
324802,[],[]
324803,[],[]
324805,[],[]
324806,[],[]
324807,[],[]
324808,[],[]
324809,[],[]
324810,[],[]
324811,[],[]
324812,[],[]
324813,[],[]
324814,[],[]
324815,[328431],[]
324816,[328429],[66403500]
324817,[],[328435]
324820,[],[]
324821,[],[]
324822,[],[]
324823,[],[]
324824,[],[]
324825,[],[]
324826,[],[]
324827,[],[]
324828,[328444],[]
324829,[],[]
324830,[],[]
324831,[328444],[311930179]
324832,[],[]
324833,[],[]
324834,[],[]
324835,[328429],[136366606]
324836,[],[]
324837,[],[]
324839,[],[]
324840,[],[]
324841,[],[]
324842,[],[]
324843,[],[]
324844,[],[]
324846,[],[]
324847,[],[]
324848,[],[]
324849,[],[]
324850,[],[]
324852,[],[]
324853,[],[]
325407,[],[]
325408,[],[]
325409,[],[]
326162,[],[]
326163,[],[]
326164,[],[]
326917,[],[]
326918,[],[]
326919,[],[]
326920,[],[]
327672,[],[]
327673,[],[]
327674,[],[]
327675,[],[]
327676,[],[]
327677,[],[]
327678,[],[]
327679,[],[]
327680,[],[]
327681,[],[]
327682,[],[]
327683,[],[]
327684,[],[]
327685,[],[]
327686,[],[]
327687,[],[]
327688,[],[]
327689,[],[]
327690,[],[]
328427,[],[]
328428,[],[324777]
328429,[],[324667]
328430,[],[]
328431,[],[324667]
328432,[],[]
328433,[],[324835]
328434,[],[]
328435,[324673],[]
328436,[],[]
777851101,[413054],[]
246673,[],[]
246677,[],[]
246678,[],[]
246679,[],[]
246680,[],[]
246683,[],[]
246684,[],[]
246687,[],[]
246688,[],[]
246689,[],[]
246691,[],[]
246692,[],[]
246693,[],[]
246694,[601039654],[16231781]
246695,[],[]
246696,[],[]
246697,[],[]
246698,[],[]
246699,[],[]
246700,[],[]
246701,[],[]
246702,[],[]
246703,[],[]
246704,[],[]
246705,[],[]
246706,[],[]
246708,[],[]
246709,[1043],[]
246710,[],[]
246712,[],[]
246713,[],[]
246715,[],[]
246718,[],[]
246720,[],[]
246721,[246188],[]
246723,[],[]
246724,[],[]
246725,[],[]
246726,[],[]
246727,[],[]
246728,[],[341857013]
246729,[],[]
246730,[],[246422]
246731,[],[]
246733,[],[]
246734,[],[]
246735,[],[]
246736,[],[]
246737,[],[]
246738,[],[]
246740,[],[]
246742,[],[]
246745,[],[]
246746,[],[]
246747,[771100775],[]
246748,[],[]
246749,[],[]
246750,[],[246694]
246751,[],[]
246888,[],[]
246889,[],[]
246890,[246163],[249152]
246891,[],[]
246892,[],[]
246893,[246349],[]
246894,[],[]
247642,[],[]
247643,[],[]
247644,[],[]
247645,[246418],[]
247646,[],[]
247647,[],[]
247648,[],[]
247649,[],[]
247650,[],[]
247651,[],[]
247652,[],[]
247653,[],[]
247654,[],[]
247655,[],[]
247656,[],[]
247657,[],[]
247658,[],[]
247659,[],[]
249152,[246890],[]
249153,[],[]
249154,[],[]
249907,[],[]
249908,[],[]
249909,[],[]
249910,[],[]
249911,[],[]
249912,[],[]
249913,[],[]
249914,[],[]
249915,[],[]
249916,[],[]
249917,[],[]
249918,[],[]
249919,[],[]
249920,[],[]
249921,[],[]
249922,[],[]
249923,[],[]
249924,[],[]
249925,[],[]
249926,[],[]
249927,[],[]
249928,[],[]
249929,[],[]
249930,[],[]
249931,[],[]
249932,[],[]
249933,[],[]
249934,[],[]
249935,[],[]
249936,[],[]
249937,[],[]
249938,[],[]
249939,[],[]
249940,[],[]
249941,[],[]
249942,[],[]
249943,[],[]
249944,[],[]
249945,[],[]
249946,[],[]
249947,[],[]
249948,[],[]
249949,[],[]
249950,[],[]
249951,[],[]
249952,[],[]
249953,[],[]
249954,[],[]
249955,[],[]
249956,[],[]
249957,[],[]
249958,[],[]
249960,[246248],[]
249961,[],[]
249962,[],[]
249963,[],[]
249964,[],[]
249965,[],[]
249966,[],[]
249967,[],[]
249968,[],[]
249969,[],[]
249970,[],[]
249971,[],[]
249972,[],[]
249973,[],[]
249974,[],[]
249975,[],[]
249976,[],[]
249977,[],[]
249978,[],[]
249979,[],[]
249980,[],[]
249981,[],[]
249982,[],[]
249983,[],[]
249984,[],[]
249985,[],[]
249986,[],[]
249987,[],[]
249988,[],[]
249989,[],[]
249990,[],[]
249991,[],[]
249992,[],[]
249993,[],[]
249994,[],[]
249995,[],[]
249996,[],[]
249997,[],[]
249998,[],[]
249999,[],[]
250000,[],[]
250001,[],[]
250002,[],[]
250003,[],[]
250004,[],[]
250005,[],[]
250006,[],[]
250007,[],[]
250008,[],[]
250009,[],[]
250010,[],[]
250011,[],[]
250012,[],[]
250013,[],[]
250014,[],[]
250015,[],[]
250016,[],[]
250017,[246349],[]
250018,[],[]
250019,[],[]
250020,[],[]
250021,[],[]
250022,[],[]
250023,[],[]
250024,[],[]
250025,[],[]
250026,[],[]
250027,[],[]
250028,[],[]
250029,[],[]
250030,[],[]
250031,[],[]
250034,[],[]
250035,[],[]
250036,[],[]
250037,[],[]
250038,[],[]
250039,[],[]
250043,[],[]
250045,[],[]
250662,[],[]
250663,[],[]
252172,[],[]
252173,[],[]
252174,[],[]
252175,[],[]
252176,[],[]
252177,[],[]
252179,[],[]
252180,[],[]
252181,[],[]
252182,[],[]
252183,[],[]
252184,[],[]
252185,[],[]
252186,[],[]
252187,[],[]
252188,[],[]
252190,[],[]
252191,[],[]
252192,[],[]
252193,[],[]
252194,[],[]
252195,[],[]
252197,[],[]
252199,[],[]
252200,[],[]
216202762,[894028],[]
557821256,[423025],[432826]
966985945,[432900],[422837]
105470541,[509089189],[]
433943630,[109169],[]
688325943,[433128],[]
688325945,[433128],[]
635629587,[432723],[]
523755189,[432723],[]
523755191,[432723],[]
535233377,[570764],[]
535233378,[762205391],[]
862761171,[246510],[]
33128252,[],[609307]
703315102,[912849],[]
461581649,[423129],[]
461581651,[599636],[]
872674047,[],[]
418123958,[],[]
180589624,[462372],[]
937547557,[462506],[]
937547559,[462506],[]
782688268,[442962448],[]
116850368,[],[]
306176341,[],[]
167873,[],[]
167874,[],[]
167875,[],[]
167876,[],[]
167878,[],[]
167879,[171405],[]
167881,[],[]
167883,[],[]
167884,[],[]
167885,[],[]
167886,[],[]
167887,[],[]
167889,[],[]
167890,[],[]
167891,[],[]
167892,[],[]
167893,[],[]
167894,[],[]
167895,[],[]
167896,[],[]
167897,[],[]
167898,[],[]
167899,[],[]
167900,[],[]
167901,[],[]
167902,[],[]
167903,[],[]
167904,[],[]
167905,[],[]
167906,[],[]
167907,[],[]
167908,[],[]
167909,[],[]
167910,[],[]
167911,[],[]
167913,[],[]
167914,[],[]
167915,[],[]
167916,[],[]
167917,[],[]
167918,[],[]
167919,[982258],[]
167921,[],[]
167922,[167652],[]
167923,[],[]
167924,[],[]
167925,[],[]
167926,[],[]
167927,[],[]
167928,[],[]
167929,[],[]
167932,[],[]
167935,[],[]
167936,[],[]
167938,[],[]
167939,[],[]
167940,[],[]
167942,[],[]
167943,[],[]
167946,[],[]
167947,[],[]
167948,[],[]
167950,[],[]
167953,[],[]
167954,[],[]
167955,[],[]
167958,[],[]
167959,[],[]
167960,[],[]
167961,[],[]
167962,[],[]
167963,[],[]
167964,[],[]
167965,[],[]
167966,[167636],[393469]
167968,[],[]
167969,[],[]
167970,[],[]
167971,[],[]
167972,[],[]
167973,[],[]
167974,[],[]
167978,[],[]
167979,[],[]
168367,[],[]
168368,[],[]
168369,[],[]
168370,[],[]
169122,[],[]
169123,[],[]
169124,[],[]
169125,[],[]
169126,[],[]
169127,[],[]
169128,[],[]
169129,[],[]
169130,[167745],[]
169131,[],[]
169132,[],[]
169133,[],[]
169134,[],[]
169135,[],[]
169136,[],[]
169137,[],[]
169138,[],[]
169139,[],[]
169140,[167618],[]
169141,[],[]
169142,[],[]
169143,[],[]
169144,[],[]
169145,[],[]
169877,[],[]
169878,[],[]
169879,[],[]
169881,[],[]
169882,[],[]
169883,[],[]
170632,[],[]
171387,[],[]
171388,[],[]
171389,[],[167734]
171390,[],[]
171391,[],[]
171392,[167845],[]
171393,[],[]
171394,[],[]
171395,[],[]
171396,[],[]
171397,[],[]
171398,[],[]
171399,[],[]
171400,[],[]
171401,[],[]
171402,[],[236525]
171403,[],[]
171404,[],[]
171405,[],[167734]
171406,[],[]
171407,[],[]
171408,[],[]
171409,[],[]
171410,[],[]
171411,[],[]
171412,[],[]
171413,[],[]
171414,[],[]
171415,[],[]
171416,[],[]
171417,[],[]
171418,[],[]
171419,[],[]
171420,[],[]
171421,[],[]
171422,[],[]
171423,[],[]
171424,[],[]
171425,[],[]
171426,[],[]
171427,[],[]
171428,[],[]
171429,[],[]
171430,[],[]
171431,[],[]
171432,[],[]
171433,[],[]
171434,[],[]
171435,[],[167734]
171436,[],[]
171437,[],[]
171438,[],[]
171439,[],[]
171440,[],[]
171441,[],[]
171442,[],[]
171443,[],[]
171444,[],[]
172142,[],[]
172144,[],[]
172146,[],[]
172148,[],[]
172150,[],[]
172152,[],[]
172154,[],[]
172156,[],[]
177427,[],[]
177429,[],[]
177434,[177572],[]
177441,[136661131],[]
177442,[],[]
177443,[],[]
177445,[],[]
177450,[],[]
177452,[],[]
177453,[180449],[]
177454,[],[]
177460,[],[]
177466,[],[]
177468,[],[]
177470,[],[]
177471,[],[786282335]
177473,[],[]
177476,[],[]
177482,[],[]
177485,[],[]
177486,[],[]
177489,[],[]
177490,[],[]
177491,[],[]
177494,[180449],[66838502]
177495,[180449],[]
177496,[],[290096493]
177498,[],[]
177504,[],[]
177507,[],[]
177508,[167652],[177657]
177512,[],[]
177513,[],[]
177514,[180449],[]
177516,[177508],[]
177518,[],[]
177521,[],[]
177528,[167634],[]
177530,[],[]
177531,[],[]
177533,[],[177577]
177534,[],[522967769]
177535,[],[]
177540,[],[]
177544,[],[167922]
177545,[],[]
177552,[],[]
177554,[],[]
177555,[148168],[177565]
177557,[],[]
177561,[],[]
177564,[],[177441]
177565,[177555],[77149477]
177568,[],[591471665]
177571,[],[]
177572,[],[177434]
177573,[],[]
177576,[],[]
177577,[167652],[]
177578,[],[]
177579,[],[]
177580,[],[]
177581,[],[]
177583,[],[]
177584,[],[]
177589,[177637],[]
177594,[],[]
177596,[],[]
177598,[],[]
177599,[],[]
177602,[],[]
177603,[],[139153224]
177604,[],[]
177605,[],[]
177607,[],[]
177608,[],[]
177617,[],[]
177618,[],[]
177620,[],[]
177621,[],[]
177624,[180449],[]
177630,[],[]
177631,[180479],[]
177635,[],[]
177637,[],[177589]
177638,[],[]
177639,[],[]
177641,[],[]
177645,[],[]
177648,[],[]
177649,[],[]
177651,[],[]
177656,[],[43496936]
177657,[177508],[159663457]
177658,[],[]
177659,[],[]
177660,[],[]
177661,[],[82696741]
177663,[],[]
177667,[],[]
177669,[],[]
178184,[],[]
179696,[],[]
180448,[],[]
180449,[],[177565]
180450,[],[]
180451,[],[]
180452,[],[]
180453,[],[]
180454,[],[]
180455,[],[]
180456,[],[]
180457,[],[]
180458,[],[]
180459,[],[]
180460,[],[]
180461,[],[]
180462,[],[]
180463,[],[]
180464,[],[]
180465,[],[]
180468,[],[]
180469,[],[]
180470,[],[]
180471,[],[]
180472,[],[]
180473,[],[]
180474,[],[]
180475,[],[]
180476,[],[]
180477,[],[]
180478,[],[]
180479,[],[177631]
180480,[],[]
180481,[],[]
180482,[],[]
180483,[],[]
180484,[],[]
180485,[],[]
180486,[],[]
180487,[],[]
180488,[],[]
181202,[],[]
181203,[],[]
181205,[],[]
181207,[],[]
181208,[],[]
181210,[],[]
181211,[],[]
181213,[],[]
181215,[],[]
181217,[],[]
181219,[],[]
181220,[],[]
181224,[],[]
181225,[],[]
181226,[],[]
181227,[],[]
18271457,[],[416766]
187242,[688514720],[]
187244,[],[]
187249,[],[]
187253,[],[]
187256,[],[]
187258,[],[]
187259,[],[]
187260,[],[]
187261,[],[]
187264,[1004],[188762]
187265,[197253],[]
187267,[],[]
187268,[],[]
187269,[197108],[]
187272,[],[]
187273,[],[]
187274,[],[]
187275,[],[]
187276,[],[]
187278,[],[]
187279,[],[]
187280,[],[]
187281,[],[]
187282,[],[]
187283,[],[]
187284,[],[]
187285,[],[]
187287,[187585],[]
187288,[],[]
187289,[],[]
187290,[926322241],[738844089]
187291,[],[]
187292,[],[]
187294,[],[]
187295,[],[]
187298,[],[]
187301,[],[]
187302,[],[200082]
187304,[],[]
187305,[],[]
187306,[],[]
187307,[],[]
187308,[688514720],[]
187309,[],[]
187310,[],[]
187311,[],[]
187314,[],[]
187316,[],[]
187317,[],[]
187318,[],[]
187319,[],[]
187322,[],[]
187323,[],[]
187324,[],[]
187325,[],[]
187326,[],[]
187328,[],[]
187330,[],[]
187333,[],[]
187334,[],[]
187335,[187523],[]
187338,[187578],[187339]
187339,[187338],[]
187340,[],[]
187341,[],[]
187343,[],[]
187345,[],[]
187347,[],[]
187349,[],[]
187350,[],[]
187352,[],[]
187353,[],[]
187354,[],[]
187355,[],[]
187356,[],[]
187357,[],[]
187359,[],[]
187360,[],[]
187362,[],[]
187365,[],[]
187366,[],[]
187368,[],[]
187369,[],[]
187371,[],[]
187372,[],[]
187373,[],[]
187376,[],[]
187377,[],[]
187378,[],[]
187379,[],[]
187381,[],[]
187382,[],[]
187383,[187588],[]
187384,[],[]
187386,[],[418289391]
187387,[],[]
187389,[],[]
187390,[],[]
187392,[],[]
187393,[],[]
187394,[788760849],[]
187395,[],[]
187396,[],[]
187397,[],[]
187398,[],[]
187399,[],[]
187401,[],[]
187402,[],[]
187403,[],[]
187405,[],[]
187406,[],[]
187407,[],[]
187409,[],[]
187410,[],[]
187411,[],[]
187412,[],[]
187413,[],[]
187416,[],[]
187417,[],[]
187418,[],[]
187420,[],[]
187422,[],[]
187424,[],[]
187425,[],[]
187426,[],[]
187429,[],[]
187430,[187585],[]
187432,[],[]
187434,[],[]
187435,[],[]
187436,[],[]
187437,[],[]
187438,[],[]
187439,[],[]
187440,[],[]
187441,[],[]
187443,[],[]
187444,[],[]
187446,[],[]
187447,[],[]
187449,[],[]
187450,[],[]
187451,[],[]
187452,[],[]
187453,[],[]
187454,[119033],[]
187457,[197253],[]
187459,[],[]
187460,[],[]
187461,[],[]
187462,[],[]
187464,[],[]
187465,[],[]
187466,[],[]
187467,[],[]
187468,[],[]
187469,[],[]
187470,[],[]
187471,[],[]
187472,[],[]
187476,[],[]
187479,[],[]
187480,[],[]
187481,[],[]
187483,[],[]
187485,[],[]
187487,[],[]
187488,[],[]
187489,[],[]
187490,[],[197365]
187493,[],[]
187494,[],[]
187495,[],[]
187499,[],[]
187501,[187585],[207271755]
187503,[],[]
187505,[688514720],[]
187507,[],[]
187508,[],[]
187509,[],[]
187510,[],[]
187514,[],[]
187516,[],[]
187518,[],[]
187519,[],[]
187520,[],[]
187523,[],[187335]
187524,[],[]
187525,[],[]
187528,[187585],[]
187530,[],[]
187531,[],[]
187532,[],[]
187534,[],[]
187535,[],[]
187536,[],[]
187537,[],[187338]
187538,[],[]
187540,[],[]
187541,[],[]
187542,[],[]
187543,[],[]
187544,[],[]
187545,[],[]
187546,[],[]
187549,[],[]
187550,[],[]
187555,[],[]
187556,[],[]
187557,[],[]
187558,[],[]
187559,[],[]
187560,[],[]
187561,[],[]
187562,[],[]
187563,[],[]
187564,[],[]
187566,[],[]
187567,[],[]
187568,[],[]
187569,[],[]
187572,[],[]
187573,[],[]
187574,[],[]
187575,[],[]
187576,[],[]
187577,[],[]
187578,[855236251],[197815]
187579,[],[]
187580,[],[]
187581,[],[]
187582,[],[]
187583,[197253],[]
187584,[],[]
187585,[1004],[187430]
187587,[],[]
187588,[1004],[187383]
187589,[],[]
187590,[],[]
187592,[],[]
187595,[],[]
187596,[],[]
187597,[],[]
187598,[],[]
187600,[],[]
187601,[],[]
187603,[],[]
187605,[],[]
187606,[],[]
187607,[],[]
187608,[],[]
187609,[],[]
187611,[],[]
187613,[],[]
187616,[],[]
187620,[],[]
187621,[],[]
187623,[],[]
187624,[],[]
187626,[],[]
187628,[],[]
187631,[],[]
187632,[],[]
187998,[],[]
188000,[187578],[]
188752,[],[]
188753,[],[]
188754,[],[]
188755,[],[]
188756,[],[]
188757,[],[]
188758,[],[]
188759,[],[]
188760,[],[]
188761,[],[]
188762,[187264],[]
189508,[],[]
190262,[],[]
191017,[],[]
191018,[],[]
191019,[],[]
191772,[],[]
191773,[],[]
191774,[],[]
191775,[688514720],[]
191776,[688514720],[]
191777,[],[]
194037,[],[]
194038,[],[]
194039,[],[]
194040,[],[]
194042,[],[]
194044,[],[]
194045,[],[]
194047,[],[]
194049,[],[]
194052,[],[]
194053,[],[]
194055,[],[]
194056,[],[]
194058,[],[]
194060,[],[]
194062,[],[]
194064,[],[]
194066,[],[]
194067,[],[]
194068,[203161],[]
194070,[],[]
194071,[],[]
194073,[],[]
194074,[],[]
197057,[],[]
197058,[],[]
197059,[],[]
197060,[],[]
197061,[],[]
197062,[],[]
197063,[],[]
197064,[],[]
197065,[],[]
197066,[],[]
197067,[],[]
197068,[],[]
197069,[],[]
197070,[926322241],[]
197071,[],[]
197072,[],[]
197073,[],[]
197074,[],[]
197075,[],[]
197076,[],[]
197077,[],[]
197079,[],[]
197080,[],[]
197081,[],[]
197082,[],[]
197084,[],[]
197085,[],[]
197086,[],[]
197087,[],[]
197088,[],[]
197089,[],[]
197090,[],[]
197091,[],[]
197092,[],[]
197093,[],[]
197094,[],[]
197095,[],[]
197097,[],[]
197098,[],[]
197099,[],[]
197100,[],[]
197101,[],[]
197102,[855236251],[]
197103,[],[]
197104,[],[]
197106,[],[]
197107,[],[]
197108,[],[187269]
197109,[],[]
197110,[],[]
197111,[],[]
197112,[],[]
197113,[207429],[]
197114,[],[]
197115,[],[]
197116,[],[]
197118,[],[]
197119,[926322241],[]
197120,[],[]
197121,[],[]
197122,[197123],[]
197123,[197124],[197122]
197124,[1004],[197123]
197125,[],[]
197126,[],[]
197127,[],[]
197128,[],[]
197129,[],[]
197130,[],[121654605]
197131,[],[]
197132,[],[]
197133,[],[]
197134,[197135],[]
197135,[1004],[197134]
197136,[],[]
197138,[],[]
197139,[197434],[]
197140,[],[]
197141,[],[]
197142,[],[]
197143,[],[]
197144,[],[]
197145,[],[]
197147,[],[]
197148,[],[]
197149,[],[]
197150,[],[]
197151,[],[]
197152,[],[]
197154,[],[]
197155,[],[]
197157,[],[]
197158,[],[]
197159,[],[]
197160,[],[]
197161,[],[]
197162,[],[]
197164,[],[]
197167,[],[]
197168,[],[]
197169,[],[]
197170,[],[]
197171,[],[]
197172,[],[]
197173,[],[]
197174,[],[]
197175,[],[]
197176,[],[]
197177,[1004],[]
197178,[1004],[200104]
197179,[],[]
197180,[],[]
197181,[],[]
197183,[],[]
197184,[],[197828]
197186,[],[]
197187,[],[]
197188,[],[]
197189,[],[]
197191,[],[]
197193,[],[]
197194,[],[]
197195,[],[]
197197,[],[]
197199,[],[]
197203,[],[]
197204,[],[]
197205,[1004],[]
197206,[],[]
197207,[],[]
197208,[],[]
197209,[],[]
197210,[197211],[]
197211,[],[197210]
197212,[],[]
197213,[],[]
197215,[],[]
197216,[],[]
197217,[],[]
197218,[],[]
197219,[],[]
197220,[],[]
197222,[],[]
197223,[],[]
197224,[1004],[197340]
197225,[],[]
197226,[],[]
197227,[],[]
197229,[197123],[]
197230,[],[]
197231,[],[]
197232,[],[]
197234,[],[197280]
197235,[197234],[]
197236,[],[]
197239,[],[]
197240,[],[197488]
197242,[],[197421]
197243,[],[197473]
197244,[],[]
197245,[],[]
197246,[],[]
197247,[],[]
197248,[1004],[]
197249,[],[]
197250,[],[]
197251,[],[]
197253,[],[187457]
197255,[],[]
197257,[1004],[]
197258,[926322241],[]
197259,[],[]
197260,[],[]
197261,[],[]
197262,[],[]
197263,[],[]
197264,[],[]
197265,[],[]
197268,[],[]
197271,[],[197272]
197272,[855236251],[]
197273,[],[828428389]
197275,[],[]
197276,[],[]
197278,[],[]
197279,[],[]
197280,[197234],[]
197282,[],[]
197283,[],[]
197284,[],[]
197285,[],[]
197287,[],[]
197295,[],[]
197296,[],[]
197299,[],[]
197301,[],[]
197302,[],[]
197304,[],[]
197305,[],[]
197308,[],[]
197309,[],[]
197310,[],[]
197312,[197353],[]
197313,[],[]
197314,[],[]
197315,[],[]
197317,[],[]
197318,[],[]
197319,[],[]
197321,[],[]
197322,[],[]
197323,[],[]
197324,[],[]
197325,[],[]
197326,[],[]
197327,[],[]
197329,[1004],[]
197330,[],[]
197337,[],[]
197338,[],[]
197339,[],[]
197340,[197224],[]
197342,[1004],[]
197344,[],[]
197346,[],[]
197347,[],[]
197348,[],[]
197349,[],[]
197350,[],[]
197351,[],[]
197353,[1004],[197312]
197355,[],[]
197356,[1004],[]
197357,[],[]
197358,[],[]
197359,[],[]
197360,[],[]
197361,[],[]
197362,[],[]
197364,[],[]
197365,[187490],[197583]
197368,[],[]
197369,[],[]
197370,[],[]
197371,[],[]
197372,[],[]
197373,[],[]
197375,[],[]
197376,[],[]
197377,[],[]
197378,[],[]
197380,[],[]
197381,[],[]
197383,[],[]
197384,[],[]
197385,[],[]
197386,[],[]
197388,[],[]
197389,[197253],[]
197390,[],[]
197391,[],[]
197393,[],[]
197394,[],[]
197396,[],[]
197397,[],[]
197398,[],[]
197399,[],[]
197400,[],[]
197401,[],[]
197403,[],[]
197404,[],[]
197405,[855236251],[]
197406,[],[]
197407,[],[]
197408,[],[197821]
197409,[],[]
197410,[],[]
197411,[],[]
197413,[],[]
197416,[],[]
197417,[],[]
197418,[],[]
197419,[],[]
197420,[],[]
197421,[197242],[]
197422,[],[]
197423,[],[]
197425,[],[]
197426,[],[]
197427,[855236251],[467551058]
197429,[],[]
197430,[],[]
197431,[],[]
197432,[],[]
197433,[197434],[]
197434,[1004],[197433]
197435,[],[]
197436,[],[]
197437,[],[]
197438,[],[]
197439,[],[]
197440,[],[]
197441,[],[]
197442,[],[]
197443,[],[]
197446,[],[594242499]
197447,[],[]
197448,[1004],[391553443]
197449,[],[]
197450,[],[]
197451,[],[]
197452,[],[]
197453,[],[]
197454,[],[]
197455,[],[]
197456,[],[]
197457,[],[]
197458,[],[]
197459,[1004],[236993544]
197460,[],[]
197461,[],[]
197463,[],[]
197465,[],[]
197466,[],[]
197467,[],[]
197468,[],[]
197470,[],[]
197471,[197472],[]
197472,[],[197471]
197473,[197243],[]
197475,[],[]
197477,[],[]
197478,[],[]
197479,[],[]
197481,[],[]
197482,[],[]
197483,[],[275696]
197484,[],[]
197485,[],[]
197486,[],[]
197487,[],[]
197488,[197240],[135962387]
197489,[],[]
197490,[],[]
197491,[],[]
197493,[],[]
197494,[],[]
197495,[],[]
197496,[],[]
197497,[],[]
197498,[],[]
197499,[],[]
197501,[],[538129499]
197502,[],[]
197504,[],[]
197505,[],[]
197506,[],[]
197507,[],[]
197508,[],[]
197509,[],[]
197510,[],[]
197511,[],[]
197512,[],[]
197513,[],[]
197514,[],[]
197515,[],[]
197517,[],[]
197519,[],[]
197520,[],[]
197522,[],[]
197523,[],[]
197524,[],[862813574]
197525,[],[]
197526,[],[]
197527,[],[]
197528,[],[]
197530,[],[]
197532,[],[]
197533,[],[]
197534,[],[]
197535,[],[]
197536,[],[]
197537,[],[]
197539,[],[]
197541,[855236251],[]
197542,[],[]
197544,[],[]
197545,[],[]
197546,[],[]
197550,[],[]
197551,[],[]
197552,[],[]
197553,[],[]
197555,[],[]
197556,[],[]
197558,[],[]
197559,[],[]
197562,[],[]
197563,[],[]
197564,[],[]
197565,[],[]
197566,[],[]
197567,[],[]
197568,[],[]
197569,[],[]
197571,[],[]
197572,[],[]
197573,[],[]
197574,[],[]
197575,[],[]
197576,[],[]
197577,[],[]
197578,[],[]
197580,[],[]
197582,[],[]
197583,[197365],[]
197584,[],[]
197585,[],[]
197812,[],[]
197813,[],[]
197814,[197514],[]
197815,[187578],[]
197816,[],[]
197817,[],[]
197818,[],[]
197819,[],[]
197820,[],[]
197821,[197408],[]
197822,[],[]
197823,[],[]
197824,[],[]
197825,[],[]
197826,[197498],[]
197827,[],[]
197828,[197184],[]
197829,[],[]
197830,[],[]
198567,[],[]
198568,[],[]
198569,[],[]
198570,[],[]
199322,[],[]
199323,[],[]
199324,[],[]
199325,[197488],[]
199326,[],[]
199327,[],[]
199328,[],[]
200081,[],[]
200082,[187302],[]
200083,[197403],[]
200084,[],[]
200085,[],[]
200086,[],[]
200087,[],[]
200088,[],[]
200089,[],[]
200090,[],[]
200091,[],[]
200092,[],[]
200093,[],[]
200094,[],[]
200095,[],[]
200096,[],[]
200097,[],[]
200098,[],[]
200099,[],[]
200100,[],[]
200101,[],[]
200102,[],[]
200103,[],[]
200104,[197178],[]
200105,[],[]
200106,[],[]
200107,[],[]
200108,[],[]
200109,[],[]
200110,[],[]
200111,[],[]
200112,[],[]
200113,[],[]
201587,[],[]
203097,[],[]
203098,[],[]
203099,[],[]
203100,[],[]
203102,[],[]
203103,[],[]
203104,[],[]
203105,[],[]
203106,[],[]
203107,[],[]
203108,[],[]
203109,[],[]
203110,[],[]
203111,[],[]
203113,[],[]
203114,[],[]
203115,[],[]
203116,[],[]
203117,[],[]
203118,[],[]
203122,[],[]
203124,[],[]
203125,[],[]
203127,[],[]
203129,[],[]
203130,[],[]
203132,[],[]
203134,[],[]
203135,[],[]
203137,[],[]
203138,[],[]
203139,[],[]
203140,[],[]
203142,[],[]
203144,[],[]
203145,[],[]
203147,[],[]
203148,[],[]
203150,[],[]
203151,[],[]
203153,[],[]
203154,[],[]
203156,[],[]
203157,[],[]
203158,[],[]
203159,[],[]
203160,[],[]
203161,[],[]
203163,[],[]
203164,[],[]
203165,[],[]
203166,[],[]
203167,[],[]
203168,[],[]
203169,[],[]
20387,[],[]
20389,[],[]
20400,[],[]
20401,[],[]
20403,[],[]
20405,[],[]
20406,[20487],[]
20407,[],[]
20408,[],[]
20410,[],[]
20411,[],[]
20412,[],[]
20414,[],[]
20416,[],[]
20419,[20420],[79574]
20420,[845],[109320]
20421,[],[]
20429,[],[]
20430,[],[]
20431,[],[]
20432,[],[]
20442,[],[]
20443,[],[]
20444,[],[]
20446,[],[]
20451,[],[]
20454,[],[]
20455,[],[]
20456,[],[]
20458,[],[]
20462,[],[]
20464,[],[]
20466,[],[]
20467,[],[]
20468,[],[]
20469,[],[98909]
20470,[],[]
20471,[],[]
20473,[],[]
20474,[],[]
20475,[],[]
20477,[],[]
20482,[],[]
20483,[],[]
20484,[],[]
20487,[79632],[20614]
20488,[],[]
20489,[],[20419]
20492,[],[]
20493,[845],[20419]
20494,[],[]
20497,[],[]
20501,[],[]
20503,[],[]
20505,[],[]
20506,[],[]
20508,[],[]
20509,[],[]
20510,[],[]
20511,[],[]
20512,[],[]
20513,[],[]
20514,[],[]
20515,[],[]
20516,[],[]
20517,[],[]
20519,[],[]
20521,[],[]
20522,[],[]
20523,[],[]
20525,[],[]
20526,[],[]
20530,[],[]
20531,[],[]
20532,[],[]
20533,[],[]
20535,[],[]
20539,[],[]
20540,[],[]
20550,[],[]
20553,[],[]
20556,[],[]
20560,[],[]
20563,[],[]
20565,[],[]
20566,[],[]
20567,[],[]
20568,[],[]
20570,[],[]
20572,[],[]
20576,[],[]
20578,[],[]
20580,[],[]
20586,[20618],[]
20593,[],[]
20594,[],[]
20595,[],[]
20599,[],[]
20600,[],[]
20603,[],[]
20604,[],[]
20605,[],[]
20608,[],[]
20609,[],[]
20610,[],[]
20611,[],[]
20612,[],[]
20613,[],[]
